n,k,seed,num_edges,mu,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,timestamp
80,2,1,153,0.5,bnb_c,9.622625827789307,True,False,0.308321585714896,True,,lfr,2026-03-11T22:38:19.019406
80,2,2,169,0.5,gurobi,4.322200059890747,True,False,0.3140121144217625,True,,lfr,2026-03-11T22:38:23.457146
80,2,2,169,0.5,bnb_c,6.8462347984313965,True,False,0.314012114421764,True,,lfr,2026-03-11T22:38:30.410622
80,2,3,160,0.5,gurobi,1.4133899211883545,True,False,0.3249218749999976,True,,lfr,2026-03-11T22:38:31.938983
80,2,3,160,0.5,bnb_c,5.561043977737427,True,False,0.324921875,True,,lfr,2026-03-11T22:38:37.612965
80,2,4,161,0.5,gurobi,8.569454908370972,True,False,0.2950310559006225,True,,lfr,2026-03-11T22:38:46.297434
80,2,4,161,0.5,bnb_c,15.534860134124756,True,False,0.295031055900621,True,,lfr,2026-03-11T22:39:01.938886
80,2,5,146,0.5,gurobi,6.7008562088012695,True,False,0.3193844999061741,True,,lfr,2026-03-11T22:39:08.762078
80,2,5,146,0.5,bnb_c,1.7918379306793213,True,False,0.319384499906174,True,,lfr,2026-03-11T22:39:10.659628
80,2,6,173,0.5,gurobi,8.169197082519531,True,False,0.3034515018878008,True,,lfr,2026-03-11T22:39:18.943270
80,2,6,173,0.5,bnb_c,10.002380847930908,True,False,0.303451501887801,True,,lfr,2026-03-11T22:39:29.057983
80,2,7,161,0.5,gurobi,6.227890253067017,True,False,0.32600979900466825,True,,lfr,2026-03-11T22:39:35.401580
80,2,7,161,0.5,bnb_c,4.336414098739624,True,False,0.326009799004668,True,,lfr,2026-03-11T22:39:39.854731
80,2,8,158,0.5,gurobi,4.082348108291626,True,False,0.3271110398974503,True,,lfr,2026-03-11T22:39:44.057428
80,2,8,158,0.5,bnb_c,13.532984018325806,True,False,0.327111039897452,True,,lfr,2026-03-11T22:39:57.699905
80,2,9,163,0.5,gurobi,2.5608670711517334,True,False,0.3373103993375738,True,,lfr,2026-03-11T22:40:00.378565
80,2,9,163,0.5,bnb_c,2.234049081802368,True,False,0.337310399337574,True,,lfr,2026-03-11T22:40:02.723345
80,2,10,145,0.5,gurobi,1.921457052230835,True,False,0.3344589774078408,True,,lfr,2026-03-11T22:40:04.763828
80,2,10,145,0.5,bnb_c,1.6975409984588623,True,False,0.334458977407848,True,,lfr,2026-03-11T22:40:06.574783
80,2,11,169,0.5,gurobi,2.527143955230713,True,False,0.3277721368299431,True,,lfr,2026-03-11T22:40:09.211100
80,2,11,169,0.5,bnb_c,7.506530046463013,True,False,0.327772136829943,True,,lfr,2026-03-11T22:40:16.824150
80,2,12,161,0.5,gurobi,10.165431022644043,True,False,0.3198757763975139,True,,lfr,2026-03-11T22:40:27.105425
80,2,12,161,0.5,bnb_c,4.246122121810913,True,False,0.319875776397516,True,,lfr,2026-03-11T22:40:31.466560
80,2,13,169,0.5,gurobi,11.807366132736206,True,False,0.3106508875739652,True,,lfr,2026-03-11T22:40:43.398133
80,2,13,169,0.5,bnb_c,9.021820068359375,True,False,0.310650887573965,True,,lfr,2026-03-11T22:40:52.533063
80,2,14,157,0.5,gurobi,17.874014854431152,True,False,0.3089171974522309,True,,lfr,2026-03-11T22:41:10.526645
80,2,14,157,0.5,bnb_c,10.362102031707764,True,False,0.308917197452229,True,,lfr,2026-03-11T22:41:20.998216
80,2,15,166,0.5,gurobi,5.673074007034302,True,False,0.30118667440847796,True,,lfr,2026-03-11T22:41:26.794061
80,2,15,166,0.5,bnb_c,37.855557918548584,True,False,0.301186674408477,True,,lfr,2026-03-11T22:42:04.759613
80,2,16,155,0.5,gurobi,3.4298150539398193,True,False,0.3193340270551487,True,,lfr,2026-03-11T22:42:08.313023
80,2,16,155,0.5,bnb_c,1.7132091522216797,True,False,0.319334027055151,True,,lfr,2026-03-11T22:42:10.150867
80,2,17,158,0.5,gurobi,28.812362909317017,True,False,0.30137397852907977,True,,lfr,2026-03-11T22:42:39.075317
80,2,17,158,0.5,bnb_c,33.3211088180542,True,False,0.301373978529082,True,,lfr,2026-03-11T22:43:12.578422
80,2,18,148,0.5,gurobi,5.997497081756592,True,False,0.32996256391526463,True,,lfr,2026-03-11T22:43:18.691046
80,2,18,148,0.5,bnb_c,5.277159929275513,True,False,0.329962563915266,True,,lfr,2026-03-11T22:43:24.080911
80,2,19,142,0.5,gurobi,1.2463278770446777,True,False,0.35357567942868706,True,,lfr,2026-03-11T22:43:25.443775
80,2,19,142,0.5,bnb_c,1.1486821174621582,True,False,0.353575679428685,True,,lfr,2026-03-11T22:43:26.710723
80,2,20,148,0.5,gurobi,5.343664169311523,True,False,0.35808528122717237,True,,lfr,2026-03-11T22:43:32.171203
80,2,20,148,0.5,bnb_c,5.022012948989868,True,False,0.358085281227173,True,,lfr,2026-03-11T22:43:37.305383
80,2,21,170,0.5,gurobi,1.3485760688781738,True,False,0.32242214532871905,True,,lfr,2026-03-11T22:43:38.775193
80,2,21,170,0.5,bnb_c,6.851166009902954,True,False,0.32242214532872,True,,lfr,2026-03-11T22:43:45.732262
80,2,22,163,0.5,gurobi,1.5044116973876953,True,False,0.3466069479468565,True,,lfr,2026-03-11T22:43:47.352931
80,2,22,163,0.5,bnb_c,1.4968419075012207,True,False,0.346606947946855,True,,lfr,2026-03-11T22:43:48.955999
80,2,23,152,0.5,gurobi,1.235826015472412,True,False,0.34381492382271717,True,,lfr,2026-03-11T22:43:50.311375
80,2,23,152,0.5,bnb_c,1.774954080581665,True,False,0.343814923822715,True,,lfr,2026-03-11T22:43:52.196725
80,2,24,155,0.5,gurobi,17.761640787124634,True,False,0.31766909469302557,True,,lfr,2026-03-11T22:44:10.082020
80,2,24,155,0.5,bnb_c,19.519126653671265,True,False,0.317669094693028,True,,lfr,2026-03-11T22:44:29.707925
80,2,25,169,0.5,gurobi,34.628759145736694,True,False,0.3081299674381136,True,,lfr,2026-03-11T22:45:04.455873
80,2,25,169,0.5,bnb_c,17.93551206588745,True,False,0.308129967438115,True,,lfr,2026-03-11T22:45:22.504171
80,2,26,156,0.5,gurobi,6.519246816635132,True,False,0.32049227481920123,True,,lfr,2026-03-11T22:45:29.138734
80,2,26,156,0.5,bnb_c,4.915974855422974,True,False,0.320492274819198,True,,lfr,2026-03-11T22:45:34.161545
80,2,27,169,0.5,gurobi,20.88689112663269,True,False,0.2869822485207094,True,,lfr,2026-03-11T22:45:55.170425
80,2,27,169,0.5,bnb_c,78.88262486457825,True,False,0.28698224852071,True,,lfr,2026-03-11T22:47:14.162287
80,2,28,156,0.5,gurobi,42.59239983558655,True,False,0.3140820184089444,True,,lfr,2026-03-11T22:47:56.878412
80,2,28,156,0.5,bnb_c,19.961516857147217,True,False,0.314082018408942,True,,lfr,2026-03-11T22:48:16.957517
80,2,29,165,0.5,gurobi,7.305061101913452,True,False,0.32113865932047725,True,,lfr,2026-03-11T22:48:24.375211
80,2,29,165,0.5,bnb_c,11.323141098022461,True,False,0.321138659320478,True,,lfr,2026-03-11T22:48:35.804800
80,2,30,134,0.5,gurobi,14.866576194763184,True,False,0.34191913566495974,True,,lfr,2026-03-11T22:48:50.791364
80,2,30,134,0.5,bnb_c,10.92386794090271,True,False,0.341919135664959,True,,lfr,2026-03-11T22:49:01.821973
80,2,31,138,0.5,gurobi,3.109557867050171,True,False,0.35914198697752686,True,,lfr,2026-03-11T22:49:05.043897
80,2,31,138,0.5,bnb_c,4.2628278732299805,True,False,0.359141986977526,True,,lfr,2026-03-11T22:49:09.413106
80,2,32,160,0.5,gurobi,9.819973230361938,True,False,0.3171679687499977,True,,lfr,2026-03-11T22:49:19.343254
80,2,32,160,0.5,bnb_c,19.42141890525818,True,False,0.31716796875,True,,lfr,2026-03-11T22:49:38.874032
80,2,33,164,0.5,gurobi,8.541627883911133,True,False,0.31705458060678515,True,,lfr,2026-03-11T22:49:47.528243
80,2,33,164,0.5,bnb_c,5.19257926940918,True,False,0.317054580606782,True,,lfr,2026-03-11T22:49:52.837467
80,2,34,169,0.5,gurobi,4.429059028625488,True,False,0.31655054094744545,True,,lfr,2026-03-11T22:49:57.382035
80,2,34,169,0.5,bnb_c,6.924847841262817,True,False,0.316550540947446,True,,lfr,2026-03-11T22:50:04.417101
80,2,35,147,0.5,gurobi,0.8978629112243652,True,False,0.339002267573693,True,,lfr,2026-03-11T22:50:05.429358
80,2,35,147,0.5,bnb_c,1.061694860458374,True,False,0.339002267573696,True,,lfr,2026-03-11T22:50:06.601480
80,2,36,162,0.5,gurobi,3.8974902629852295,True,False,0.3271414418533765,True,,lfr,2026-03-11T22:50:10.614638
80,2,36,162,0.5,bnb_c,15.59843897819519,True,False,0.327141441853376,True,,lfr,2026-03-11T22:50:26.322219
80,2,37,151,0.5,gurobi,1.5586631298065186,True,False,0.34502872681022795,True,,lfr,2026-03-11T22:50:28.002481
80,2,37,151,0.5,bnb_c,4.243949890136719,True,False,0.345028726810228,True,,lfr,2026-03-11T22:50:32.357314
80,2,38,163,0.5,gurobi,11.702286005020142,True,False,0.3220858895705551,True,,lfr,2026-03-11T22:50:44.176677
80,2,38,163,0.5,bnb_c,17.003798007965088,True,False,0.322085889570552,True,,lfr,2026-03-11T22:51:01.289614
80,2,39,139,0.5,gurobi,1.3556618690490723,True,False,0.3633093525179847,True,,lfr,2026-03-11T22:51:02.759663
80,2,39,139,0.5,bnb_c,0.6586980819702148,True,False,0.363309352517986,True,,lfr,2026-03-11T22:51:03.526963
80,2,40,133,0.5,gurobi,1.9384591579437256,True,False,0.3721804511278195,True,,lfr,2026-03-11T22:51:05.586003
80,2,40,133,0.5,bnb_c,0.5261430740356445,True,False,0.37218045112782,True,,lfr,2026-03-11T22:51:06.217270
80,2,41,158,0.5,gurobi,0.8042271137237549,True,False,0.34169203653260743,True,,lfr,2026-03-11T22:51:07.139043
80,2,41,158,0.5,bnb_c,1.623979091644287,True,False,0.341692036532607,True,,lfr,2026-03-11T22:51:08.865831
80,2,42,150,0.5,gurobi,15.499417066574097,True,False,0.3185777777777735,True,,lfr,2026-03-11T22:51:24.484575
80,2,42,150,0.5,bnb_c,29.073111057281494,True,False,0.318577777777778,True,,lfr,2026-03-11T22:51:53.664460
80,2,43,136,0.5,gurobi,1.9379301071166992,True,False,0.3596182958477509,True,,lfr,2026-03-11T22:51:55.723436
80,2,43,136,0.5,bnb_c,1.0986049175262451,True,False,0.359618295847751,True,,lfr,2026-03-11T22:51:56.927940
80,2,44,166,0.5,gurobi,34.88553500175476,True,False,0.29532588184061787,True,,lfr,2026-03-11T22:52:31.931006
80,2,44,166,0.5,bnb_c,120,False,True,,,timeout,lfr,2026-03-11T22:54:31.936765
80,2,45,163,0.5,gurobi,8.407351016998291,True,False,0.3156498174564341,True,,lfr,2026-03-11T22:54:40.467137
80,2,45,163,0.5,bnb_c,9.00398325920105,True,False,0.315649817456434,True,,lfr,2026-03-11T22:54:49.582662
80,2,46,170,0.5,gurobi,2.96812105178833,True,False,0.3116955017301056,True,,lfr,2026-03-11T22:54:52.675542
80,2,46,170,0.5,bnb_c,7.2071778774261475,True,False,0.311695501730104,True,,lfr,2026-03-11T22:54:59.998360
80,2,47,169,0.5,gurobi,7.276181936264038,True,False,0.32220510486327575,True,,lfr,2026-03-11T22:55:07.395078
80,2,47,169,0.5,bnb_c,4.262246131896973,True,False,0.322205104863275,True,,lfr,2026-03-11T22:55:11.774641
80,2,48,163,0.5,gurobi,1.7721331119537354,True,False,0.34852647822650773,True,,lfr,2026-03-11T22:55:13.667052
80,2,48,163,0.5,bnb_c,1.738595724105835,True,False,0.348526478226505,True,,lfr,2026-03-11T22:55:15.512306
80,2,49,156,0.5,gurobi,5.698771953582764,True,False,0.33972304404997034,True,,lfr,2026-03-11T22:55:21.325087
80,2,49,156,0.5,bnb_c,2.7675869464874268,True,False,0.339723044049967,True,,lfr,2026-03-11T22:55:24.197636
80,2,0,140,0.01,gurobi,0.37877607345581055,True,False,0.445306122448986,True,,lfr,2026-03-12T00:11:16.442936
80,2,0,140,0.01,bnb_c,0.022166013717651367,True,False,0.44530612244898,True,,lfr,2026-03-12T00:11:16.569218
80,2,1,149,0.01,gurobi,0.037240028381347656,True,False,0.45907841989099785,True,,lfr,2026-03-12T00:11:16.718280
80,2,1,149,0.01,bnb_c,0.007997989654541016,True,False,0.459078419890996,True,,lfr,2026-03-12T00:11:16.828360
80,2,2,167,0.01,gurobi,0.04268288612365723,True,False,0.4335401054179068,True,,lfr,2026-03-12T00:11:16.986307
80,2,2,167,0.01,bnb_c,0.008194923400878906,True,False,0.433540105417907,True,,lfr,2026-03-12T00:11:17.093054
80,2,3,165,0.01,gurobi,0.05314993858337402,True,False,0.43570247933884054,True,,lfr,2026-03-12T00:11:17.248383
80,2,3,165,0.01,bnb_c,0.008765935897827148,True,False,0.435702479338843,True,,lfr,2026-03-12T00:11:17.356832
80,2,4,155,0.01,gurobi,0.03385591506958008,True,False,0.4473673257023897,True,,lfr,2026-03-12T00:11:17.500877
80,2,4,155,0.01,bnb_c,0.007769107818603516,True,False,0.447367325702393,True,,lfr,2026-03-12T00:11:17.606631
80,2,5,143,0.01,gurobi,0.22048377990722656,True,False,0.4227835101960958,True,,lfr,2026-03-12T00:11:17.930994
80,2,5,143,0.01,bnb_c,0.009102106094360352,True,False,0.422783510196098,True,,lfr,2026-03-12T00:11:18.032638
80,2,6,169,0.01,gurobi,0.03388810157775879,True,False,0.45124470431707486,True,,lfr,2026-03-12T00:11:18.169745
80,2,6,169,0.01,bnb_c,0.007363796234130859,True,False,0.451244704317076,True,,lfr,2026-03-12T00:11:18.278821
80,2,7,150,0.01,gurobi,0.035028934478759766,True,False,0.4644444444444408,True,,lfr,2026-03-12T00:11:18.417709
80,2,7,150,0.01,bnb_c,0.007628679275512695,True,False,0.464444444444444,True,,lfr,2026-03-12T00:11:18.521843
80,2,8,146,0.01,gurobi,0.03150320053100586,True,False,0.4311315443798118,True,,lfr,2026-03-12T00:11:18.659869
80,2,8,146,0.01,bnb_c,0.006978273391723633,True,False,0.431131544379809,True,,lfr,2026-03-12T00:11:18.763536
80,2,9,154,0.01,gurobi,0.03545093536376953,True,False,0.453196154494847,True,,lfr,2026-03-12T00:11:18.904173
80,2,9,154,0.01,bnb_c,0.007706165313720703,True,False,0.453196154494856,True,,lfr,2026-03-12T00:11:19.006960
80,2,10,144,0.01,gurobi,0.04641294479370117,True,False,0.45833333333332943,True,,lfr,2026-03-12T00:11:19.161019
80,2,10,144,0.01,bnb_c,0.008129119873046875,True,False,0.458333333333333,True,,lfr,2026-03-12T00:11:19.262539
80,2,11,170,0.01,gurobi,0.035273075103759766,True,False,0.4432525951557152,True,,lfr,2026-03-12T00:11:19.401982
80,2,11,170,0.01,bnb_c,0.0071680545806884766,True,False,0.443252595155709,True,,lfr,2026-03-12T00:11:19.503727
80,2,12,159,0.01,gurobi,0.056771039962768555,True,False,0.46362881215141266,True,,lfr,2026-03-12T00:11:19.669227
80,2,12,159,0.01,bnb_c,0.007984161376953125,True,False,0.463628812151418,True,,lfr,2026-03-12T00:11:19.769739
80,2,13,159,0.01,gurobi,0.03814411163330078,True,False,0.4598314940073545,True,,lfr,2026-03-12T00:11:19.910450
80,2,13,159,0.01,bnb_c,0.006869077682495117,True,False,0.459831494007357,True,,lfr,2026-03-12T00:11:20.011178
80,2,14,151,0.01,gurobi,0.03589200973510742,True,False,0.448664532257357,True,,lfr,2026-03-12T00:11:20.149137
80,2,14,151,0.01,bnb_c,0.0069921016693115234,True,False,0.448664532257357,True,,lfr,2026-03-12T00:11:20.254149
80,2,15,163,0.01,gurobi,0.06500911712646484,True,False,0.4222590236742068,True,,lfr,2026-03-12T00:11:20.428154
80,2,15,163,0.01,bnb_c,0.008545875549316406,True,False,0.422259023674207,True,,lfr,2026-03-12T00:11:20.532389
80,2,16,154,0.01,gurobi,0.03499412536621094,True,False,0.4508348794063005,True,,lfr,2026-03-12T00:11:20.675181
80,2,16,154,0.01,bnb_c,0.007949113845825195,True,False,0.450834879406308,True,,lfr,2026-03-12T00:11:20.777057
80,2,17,154,0.01,gurobi,0.07696890830993652,True,False,0.4208129532804784,True,,lfr,2026-03-12T00:11:20.961752
80,2,17,154,0.01,bnb_c,0.008495092391967773,True,False,0.420812953280486,True,,lfr,2026-03-12T00:11:21.065778
80,2,18,142,0.01,gurobi,0.03425717353820801,True,False,0.46548303907955063,True,,lfr,2026-03-12T00:11:21.206162
80,2,18,142,0.01,bnb_c,0.00797891616821289,True,False,0.465483039079548,True,,lfr,2026-03-12T00:11:21.313358
80,2,19,146,0.01,gurobi,0.18962883949279785,True,False,0.42493901294802483,True,,lfr,2026-03-12T00:11:21.617489
80,2,19,146,0.01,bnb_c,0.010825872421264648,True,False,0.42493901294802,True,,lfr,2026-03-12T00:11:21.722539
80,2,20,146,0.01,gurobi,0.08661675453186035,True,False,0.4419215612685312,True,,lfr,2026-03-12T00:11:21.907496
80,2,20,146,0.01,bnb_c,0.009389877319335938,True,False,0.441921561268531,True,,lfr,2026-03-12T00:11:22.009276
80,2,21,165,0.01,gurobi,0.041397809982299805,True,False,0.4320661157024752,True,,lfr,2026-03-12T00:11:22.161253
80,2,21,165,0.01,bnb_c,0.008060932159423828,True,False,0.432066115702479,True,,lfr,2026-03-12T00:11:22.263202
80,2,22,160,0.01,gurobi,0.0617218017578125,True,False,0.4405468749999954,True,,lfr,2026-03-12T00:11:22.428419
80,2,22,160,0.01,bnb_c,0.008008241653442383,True,False,0.440546875,True,,lfr,2026-03-12T00:11:22.532721
80,2,23,151,0.01,gurobi,0.040606021881103516,True,False,0.3928336476470378,True,,lfr,2026-03-12T00:11:22.685918
80,2,23,151,0.01,bnb_c,0.008391857147216797,True,False,0.392833647647033,True,,lfr,2026-03-12T00:11:22.787275
80,2,24,156,0.01,gurobi,0.0380549430847168,True,False,0.4622781065088815,True,,lfr,2026-03-12T00:11:22.927326
80,2,24,156,0.01,bnb_c,0.007275104522705078,True,False,0.462278106508876,True,,lfr,2026-03-12T00:11:23.028280
80,2,25,174,0.01,gurobi,0.03262209892272949,True,False,0.48850574712643474,True,,lfr,2026-03-12T00:11:23.169305
80,2,25,174,0.01,bnb_c,0.0069580078125,True,False,0.488505747126437,True,,lfr,2026-03-12T00:11:23.271117
80,2,26,150,0.01,gurobi,0.03459477424621582,True,False,0.4543111111111065,True,,lfr,2026-03-12T00:11:23.409245
80,2,26,150,0.01,bnb_c,0.007200002670288086,True,False,0.454311111111111,True,,lfr,2026-03-12T00:11:23.513111
80,2,27,164,0.01,gurobi,0.03126215934753418,True,False,0.43932183224271626,True,,lfr,2026-03-12T00:11:23.651404
80,2,27,164,0.01,bnb_c,0.0072977542877197266,True,False,0.439321832242713,True,,lfr,2026-03-12T00:11:23.754624
80,2,28,152,0.01,gurobi,0.046987056732177734,True,False,0.4552458448753499,True,,lfr,2026-03-12T00:11:23.904144
80,2,28,152,0.01,bnb_c,0.007637977600097656,True,False,0.455245844875346,True,,lfr,2026-03-12T00:11:24.005167
80,2,29,161,0.01,gurobi,0.06134033203125,True,False,0.4489410130781998,True,,lfr,2026-03-12T00:11:24.169778
80,2,29,161,0.01,bnb_c,0.007745027542114258,True,False,0.448941013078199,True,,lfr,2026-03-12T00:11:24.270642
80,2,30,143,0.01,gurobi,0.08944106101989746,True,False,0.4348378893833419,True,,lfr,2026-03-12T00:11:24.468066
80,2,30,143,0.01,bnb_c,0.01050114631652832,True,False,0.434837889383344,True,,lfr,2026-03-12T00:11:24.573495
80,2,31,142,0.01,gurobi,0.03906702995300293,True,False,0.4584407855584245,True,,lfr,2026-03-12T00:11:24.718354
80,2,31,142,0.01,bnb_c,0.007570981979370117,True,False,0.458440785558421,True,,lfr,2026-03-12T00:11:24.824615
80,2,32,153,0.01,gurobi,0.03985095024108887,True,False,0.4494852407193796,True,,lfr,2026-03-12T00:11:24.967359
80,2,32,153,0.01,bnb_c,0.007646083831787109,True,False,0.449485240719381,True,,lfr,2026-03-12T00:11:25.073108
80,2,33,159,0.01,gurobi,0.03554821014404297,True,False,0.4598710494046856,True,,lfr,2026-03-12T00:11:25.214457
80,2,33,159,0.01,bnb_c,0.007149934768676758,True,False,0.459871049404691,True,,lfr,2026-03-12T00:11:25.319969
80,2,34,166,0.01,gurobi,0.03671765327453613,True,False,0.45158949049208613,True,,lfr,2026-03-12T00:11:25.464673
80,2,34,166,0.01,bnb_c,0.007069826126098633,True,False,0.451589490492089,True,,lfr,2026-03-12T00:11:25.571002
80,2,35,150,0.01,gurobi,0.08937311172485352,True,False,0.43457777777777434,True,,lfr,2026-03-12T00:11:25.763432
80,2,35,150,0.01,bnb_c,0.008357048034667969,True,False,0.434577777777778,True,,lfr,2026-03-12T00:11:25.874926
80,2,36,167,0.01,gurobi,0.04645586013793945,True,False,0.4169027215031002,True,,lfr,2026-03-12T00:11:26.024818
80,2,36,167,0.01,bnb_c,0.007740974426269531,True,False,0.416902721503102,True,,lfr,2026-03-12T00:11:26.130531
80,2,37,144,0.01,gurobi,0.17459511756896973,True,False,0.3851996527777765,True,,lfr,2026-03-12T00:11:26.410461
80,2,37,144,0.01,bnb_c,0.010251045227050781,True,False,0.385199652777778,True,,lfr,2026-03-12T00:11:26.520186
80,2,38,165,0.01,gurobi,0.03924918174743652,True,False,0.44969696969697215,True,,lfr,2026-03-12T00:11:26.666892
80,2,38,165,0.01,bnb_c,0.007356166839599609,True,False,0.44969696969697,True,,lfr,2026-03-12T00:11:26.773679
80,2,39,149,0.01,gurobi,0.035353899002075195,True,False,0.45831268861762886,True,,lfr,2026-03-12T00:11:26.916848
80,2,39,149,0.01,bnb_c,0.006984233856201172,True,False,0.45831268861763,True,,lfr,2026-03-12T00:11:27.017684
80,2,40,129,0.01,gurobi,0.0472259521484375,True,False,0.45336818700799686,True,,lfr,2026-03-12T00:11:27.170296
80,2,40,129,0.01,bnb_c,0.007673025131225586,True,False,0.453368187007992,True,,lfr,2026-03-12T00:11:27.273370
80,2,41,150,0.01,gurobi,0.03690505027770996,True,False,0.43831111111110793,True,,lfr,2026-03-12T00:11:27.414700
80,2,41,150,0.01,bnb_c,0.00750732421875,True,False,0.438311111111111,True,,lfr,2026-03-12T00:11:27.515652
80,2,42,150,0.01,gurobi,0.034028053283691406,True,False,0.4132444444444391,True,,lfr,2026-03-12T00:11:27.654806
80,2,42,150,0.01,bnb_c,0.007194995880126953,True,False,0.413244444444444,True,,lfr,2026-03-12T00:11:27.757542
80,2,43,140,0.01,gurobi,0.03352499008178711,True,False,0.45928571428571885,True,,lfr,2026-03-12T00:11:27.897233
80,2,43,140,0.01,bnb_c,0.0069580078125,True,False,0.459285714285714,True,,lfr,2026-03-12T00:11:28.000804
80,2,44,155,0.01,gurobi,120,False,True,,,timeout,lfr,2026-03-12T00:13:28.043322
80,2,44,155,0.01,bnb_c,0.011492013931274414,True,False,0.441290322580645,True,,lfr,2026-03-12T00:13:28.256700
80,2,45,164,0.01,gurobi,0.03728008270263672,True,False,0.45977096966092157,True,,lfr,2026-03-12T00:13:28.410942
80,2,45,164,0.01,bnb_c,0.008417129516601562,True,False,0.459770969660916,True,,lfr,2026-03-12T00:13:28.532042
80,2,46,158,0.01,gurobi,0.038433074951171875,True,False,0.4504887037333764,True,,lfr,2026-03-12T00:13:28.687722
80,2,46,158,0.01,bnb_c,0.008791923522949219,True,False,0.450488703733376,True,,lfr,2026-03-12T00:13:28.807416
80,2,47,161,0.01,gurobi,0.05069589614868164,True,False,0.432892249527411,True,,lfr,2026-03-12T00:13:28.971922
80,2,47,161,0.01,bnb_c,0.008743047714233398,True,False,0.43289224952741,True,,lfr,2026-03-12T00:13:29.085285
80,2,48,156,0.01,gurobi,0.04448890686035156,True,False,0.43663708086785746,True,,lfr,2026-03-12T00:13:29.240823
80,2,48,156,0.01,bnb_c,0.008435964584350586,True,False,0.43663708086785,True,,lfr,2026-03-12T00:13:29.353431
80,2,49,152,0.01,gurobi,0.0528867244720459,True,False,0.4456371191135764,True,,lfr,2026-03-12T00:13:29.530999
80,2,49,152,0.01,bnb_c,0.009102821350097656,True,False,0.445637119113573,True,,lfr,2026-03-12T00:13:29.651932
